season,season_year,match_id,start_date,venue,innings,batting_team,opposition,player,own_15_ball_phase,phase_label,runs,balls,expected_runs,runs_above_expected,innings_runs,strike_rate,expected_sr,runs_above_expected_per_100,player_innings_ball_range
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Abhishek Sharma,1,1-15,7,8,10.23,-3.23,7,87.5,127.84,-40.34,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,1,1-15,37,15,20.86,16.14,37,246.67,139.07,107.6,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Aniket Verma,2,16-30,6,3,5.01,0.99,6,200.0,166.95,33.05,16-30
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,David Payne,1,1-15,6,5,6.08,-0.08,6,120.0,121.66,-1.66,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Harsh Dubey,1,1-15,3,3,3.64,-0.64,3,100.0,121.27,-21.27,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Harshal Patel,1,1-15,0,2,2.37,-2.37,0,0.0,118.57,-118.57,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Heinrich Klaasen,1,1-15,20,15,16.82,3.18,20,133.33,112.14,21.19,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Heinrich Klaasen,2,16-30,11,7,9.97,1.03,11,157.14,142.42,14.72,16-30
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,1,1-15,31,15,17.4,13.6,31,206.67,116.01,90.66,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,2,16-30,24,15,20.04,3.96,24,160.0,133.58,26.42,16-30
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Ishan Kishan,3,31-45,25,8,11.89,13.11,25,312.5,148.57,163.93,31-45
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Jaydev Unadkat,1,1-15,4,3,3.74,0.26,4,133.33,124.76,8.57,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Nitish Kumar Reddy,1,1-15,1,6,6.69,-5.69,1,16.67,111.57,-94.9,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Salil Arora,1,1-15,9,6,7.53,1.47,9,150.0,125.53,24.47,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",1,Sunrisers Hyderabad,Royal Challengers Bengaluru,Travis Head,1,1-15,11,9,11.32,-0.32,11,122.22,125.8,-3.58,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Devdutt Padikkal,1,1-15,39,15,20.08,18.92,39,260.0,133.84,126.16,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Devdutt Padikkal,2,16-30,22,11,16.64,5.36,22,200.0,151.23,48.77,16-30
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Jitesh Sharma,1,1-15,0,1,1.33,-1.33,0,0.0,133.05,-133.05,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Phil Salt,1,1-15,8,7,8.55,-0.55,8,114.29,122.18,-7.89,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Rajat Patidar,1,1-15,31,12,16.78,14.22,31,258.33,139.82,118.51,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Tim David,1,1-15,16,10,15.08,0.92,16,160.0,150.82,9.18,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Virat Kohli,1,1-15,28,15,19.62,8.38,28,186.67,130.81,55.85,1-15
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Virat Kohli,2,16-30,20,15,23.81,-3.81,20,133.33,158.76,-25.42,16-30
2026,2026,1527674,2026-03-28,"M Chinnaswamy Stadium, Bengaluru",2,Royal Challengers Bengaluru,Sunrisers Hyderabad,Virat Kohli,3,31-45,21,8,14.3,6.7,21,262.5,178.7,83.8,31-45
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Ajinkya Rahane,1,1-15,28,15,21.31,6.69,28,186.67,142.08,44.59,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Ajinkya Rahane,2,16-30,31,15,23.02,7.98,31,206.67,153.49,53.17,16-30
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Ajinkya Rahane,3,31-45,8,10,15.9,-7.9,8,80.0,159.04,-79.04,31-45
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Angkrish Raghuvanshi,1,1-15,21,15,21.28,-0.28,21,140.0,141.87,-1.87,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Angkrish Raghuvanshi,2,16-30,30,14,26.2,3.8,30,214.29,187.11,27.17,16-30
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Cameron Green,1,1-15,18,10,12.72,5.28,18,180.0,127.2,52.8,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Finn Allen,1,1-15,36,15,21.41,14.59,36,240.0,142.75,97.25,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Finn Allen,2,16-30,1,2,3.47,-2.47,1,50.0,173.48,-123.48,16-30
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Ramandeep Singh,1,1-15,4,4,6.59,-2.59,4,100.0,164.82,-64.82,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Rinku Singh,1,1-15,24,15,24.23,-0.23,24,160.0,161.56,-1.56,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",1,Kolkata Knight Riders,Mumbai Indians,Rinku Singh,2,16-30,9,6,12.45,-3.45,9,150.0,207.45,-57.45,16-30
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Hardik Pandya,1,1-15,18,11,18.34,-0.34,18,163.64,166.77,-3.13,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Naman Dhir,1,1-15,5,2,3.21,1.79,5,250.0,160.56,89.44,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Rohit Sharma,1,1-15,34,15,21.22,12.78,34,226.67,141.48,85.18,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Rohit Sharma,2,16-30,26,15,25.14,0.86,26,173.33,167.62,5.71,16-30
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Rohit Sharma,3,31-45,18,8,13.31,4.69,18,225.0,166.34,58.66,31-45
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Ryan Rickelton,1,1-15,35,15,20.72,14.28,35,233.33,138.11,95.23,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Ryan Rickelton,2,16-30,26,15,22.97,3.03,26,173.33,153.15,20.18,16-30
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Ryan Rickelton,3,31-45,20,13,22.56,-2.56,20,153.85,173.5,-19.66,31-45
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Suryakumar Yadav,1,1-15,16,8,11.45,4.55,16,200.0,143.13,56.87,1-15
2026,2026,1527675,2026-03-29,"Wankhede Stadium, Mumbai",2,Mumbai Indians,Kolkata Knight Riders,Tilak Varma,1,1-15,20,14,23.86,-3.86,20,142.86,170.43,-27.58,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Anshul Kamboj,1,1-15,7,10,9.8,-2.8,7,70.0,98.04,-28.04,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Ayush Mhatre,1,1-15,0,1,1.01,-1.01,0,0.0,100.82,-100.82,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Jamie Overton,1,1-15,17,15,14.55,2.45,17,113.33,96.98,16.35,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Jamie Overton,2,16-30,16,15,19.17,-3.17,16,106.67,127.8,-21.13,16-30
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Jamie Overton,3,31-45,10,6,9.91,0.09,10,166.67,165.2,1.47,31-45
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Kartik Sharma,1,1-15,18,15,15.08,2.92,18,120.0,100.53,19.47,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Matt Henry,1,1-15,5,7,5.79,-0.79,5,71.43,82.66,-11.23,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Matthew Short,1,1-15,2,7,7.17,-5.17,2,28.57,102.43,-73.86,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Noor Ahmad,1,1-15,1,9,8.03,-7.03,1,11.11,89.24,-78.13,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Ruturaj Gaikwad,1,1-15,6,11,14.17,-8.17,6,54.55,128.86,-74.32,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Sanju Samson,1,1-15,6,7,8.53,-2.53,6,85.71,121.92,-36.21,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Sarfaraz Khan,1,1-15,17,12,12.77,4.23,17,141.67,106.43,35.24,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",1,Chennai Super Kings,Rajasthan Royals,Shivam Dube,1,1-15,6,4,3.75,2.25,6,150.0,93.67,56.33,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Dhruv Jurel,1,1-15,18,9,10.95,7.05,18,200.0,121.61,78.39,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Riyan Parag,1,1-15,14,11,14.22,-0.22,14,127.27,129.28,-2.01,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Vaibhav Sooryavanshi,1,1-15,50,15,21.11,28.89,50,333.33,140.75,192.58,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Vaibhav Sooryavanshi,2,16-30,2,2,3.13,-1.13,2,100.0,156.43,-56.43,16-30
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Yashasvi Jaiswal,1,1-15,15,15,20.92,-5.92,15,100.0,139.44,-39.44,1-15
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Yashasvi Jaiswal,2,16-30,11,15,23.14,-12.14,11,73.33,154.23,-80.9,16-30
2026,2026,1527676,2026-03-30,"Barsapara Cricket Stadium, Guwahati",2,Rajasthan Royals,Chennai Super Kings,Yashasvi Jaiswal,3,31-45,12,6,9.08,2.92,12,200.0,151.37,48.63,31-45
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Glenn Phillips,1,1-15,23,15,19.22,3.78,23,153.33,128.12,25.21,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Glenn Phillips,2,16-30,2,2,3.0,-1.0,2,100.0,150.09,-50.09,16-30
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Jos Buttler,1,1-15,21,15,19.13,1.87,21,140.0,127.52,12.48,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Jos Buttler,2,16-30,17,15,21.01,-4.01,17,113.33,140.04,-26.71,16-30
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Jos Buttler,3,31-45,0,3,4.55,-4.55,0,0.0,151.8,-151.8,31-45
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,M Shahrukh Khan,1,1-15,4,6,8.3,-4.3,4,66.67,138.36,-71.69,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Rahul Tewatia,1,1-15,11,10,14.86,-3.86,11,110.0,148.56,-38.56,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Rashid Khan,1,1-15,0,1,1.35,-1.35,0,0.0,134.66,-134.66,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Sai Sudharsan,1,1-15,13,11,14.54,-1.54,13,118.18,132.19,-14.01,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Shubman Gill,1,1-15,27,15,21.15,5.85,27,180.0,141.01,38.99,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Shubman Gill,2,16-30,12,12,16.65,-4.65,12,100.0,138.77,-38.77,16-30
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Washington Sundar,1,1-15,18,15,22.24,-4.24,18,120.0,148.26,-28.26,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",1,Gujarat Titans,Punjab Kings,Washington Sundar,2,16-30,0,1,1.77,-1.77,0,0.0,176.73,-176.73,16-30
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Cooper Connolly,1,1-15,26,15,20.03,5.97,26,173.33,133.53,39.8,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Cooper Connolly,2,16-30,21,15,21.06,-0.06,21,140.0,140.41,-0.41,16-30
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Cooper Connolly,3,31-45,25,14,22.41,2.59,25,178.57,160.05,18.52,31-45
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Marco Jansen,1,1-15,9,10,12.44,-3.44,9,90.0,124.36,-34.36,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Marcus Stoinis,1,1-15,0,2,2.12,-2.12,0,0.0,105.88,-105.88,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Nehal Wadhera,1,1-15,3,6,7.13,-4.13,3,50.0,118.89,-68.89,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Prabhsimran Singh,1,1-15,27,15,19.47,7.53,27,180.0,129.83,50.17,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Prabhsimran Singh,2,16-30,10,9,12.38,-2.38,10,111.11,137.54,-26.42,16-30
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Priyansh Arya,1,1-15,7,8,9.55,-2.55,7,87.5,119.38,-31.88,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Shashank Singh,1,1-15,4,5,5.75,-1.75,4,80.0,115.05,-35.05,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Shreyas Iyer,1,1-15,18,11,13.53,4.47,18,163.64,122.97,40.67,1-15
2026,2026,1527677,2026-03-31,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",2,Punjab Kings,Gujarat Titans,Xavier Bartlett,1,1-15,11,5,5.97,5.03,11,220.0,119.32,100.68,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Abdul Samad,1,1-15,18,15,16.82,1.18,18,120.0,112.15,7.85,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Abdul Samad,2,16-30,18,10,14.55,3.45,18,180.0,145.5,34.5,16-30
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Aiden Markram,1,1-15,11,8,9.67,1.33,11,137.5,120.87,16.63,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Anrich Nortje,1,1-15,0,1,0.99,-0.99,0,0.0,98.8,-98.8,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Ayush Badoni,1,1-15,0,3,2.91,-2.91,0,0.0,97.12,-97.12,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,1,1-15,19,15,20.52,-1.52,19,126.67,136.77,-10.1,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Mitchell Marsh,2,16-30,16,13,17.45,-1.45,16,123.08,134.24,-11.16,16-30
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Mohammed Shami,1,1-15,1,2,2.13,-1.13,1,50.0,106.31,-56.31,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Mohsin Khan,1,1-15,0,1,0.95,-0.95,0,0.0,94.91,-94.91,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Mukul Choudhary,1,1-15,14,11,11.83,2.17,14,127.27,107.54,19.73,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Nicholas Pooran,1,1-15,8,8,7.89,0.11,8,100.0,98.64,1.36,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Rishabh Pant,1,1-15,7,9,11.82,-4.82,7,77.78,131.28,-53.5,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Shahbaz Ahmed,1,1-15,14,15,18.5,-4.5,14,93.33,123.33,-30.0,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",1,Lucknow Super Giants,Delhi Capitals,Shahbaz Ahmed,2,16-30,1,1,1.45,-0.45,1,100.0,145.29,-45.29,16-30
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Axar Patel,1,1-15,0,1,0.89,-0.89,0,0.0,88.83,-88.83,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,KL Rahul,1,1-15,0,1,1.03,-1.03,0,0.0,102.82,-102.82,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Nitish Rana,1,1-15,15,15,19.76,-4.76,15,100.0,131.74,-31.74,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Nitish Rana,2,16-30,0,2,3.22,-3.22,0,0.0,161.06,-161.06,16-30
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Pathum Nissanka,1,1-15,1,5,5.59,-4.59,1,20.0,111.71,-91.71,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Sameer Rizvi,1,1-15,12,15,15.69,-3.69,12,80.0,104.6,-24.6,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Sameer Rizvi,2,16-30,23,15,19.12,3.88,23,153.33,127.46,25.87,16-30
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Sameer Rizvi,3,31-45,28,15,21.02,6.98,28,186.67,140.16,46.51,31-45
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Sameer Rizvi,4,46-60,7,2,3.09,3.91,7,350.0,154.68,195.32,46-60
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Tristan Stubbs,1,1-15,19,15,15.31,3.69,19,126.67,102.08,24.59,1-15
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Tristan Stubbs,2,16-30,19,15,20.51,-1.51,19,126.67,136.72,-10.06,16-30
2026,2026,1527678,2026-04-01,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",2,Delhi Capitals,Lucknow Super Giants,Tristan Stubbs,3,31-45,1,2,3.25,-2.25,1,50.0,162.53,-112.53,31-45
2026,2026,1527679,2026-04-02,"Eden Gardens, Kolkata",1,Sunrisers Hyderabad,Kolkata Knight Riders,Abhishek Sharma,1,1-15,35,15,20.98,14.02,35,233.33,139.86,93.47,1-15
2026,2026,1527679,2026-04-02,"Eden Gardens, Kolkata",1,Sunrisers Hyderabad,Kolkata Knight Riders,Abhishek Sharma,2,16-30,13,6,9.2,3.8,13,216.67,153.39,63.28,16-30
2026,2026,1527679,2026-04-02,"Eden Gardens, Kolkata",1,Sunrisers Hyderabad,Kolkata Knight Riders,Aniket Verma,1,1-15,1,4,4.84,-3.84,1,25.0,120.89,-95.89,1-15
2026,2026,1527679,2026-04-02,"Eden Gardens, Kolkata",1,Sunrisers Hyderabad,Kolkata Knight Riders,Harsh Dubey,1,1-15,9,3,4.39,4.61,9,300.0,146.48,153.52,1-15
2026,2026,1527679,2026-04-02,"Eden Gardens, Kolkata",1,Sunrisers Hyderabad,Kolkata Knight Riders,Heinrich Klaasen,1,1-15,20,15,20.99,-0.99,20,133.33,139.94,-6.61,1-15
